gid;cdate;mdate;perimeter_id;datedebut;datefin;valuecentrale;valuebatpublic;valueborneve;valuepv;valueep
16933;2023-05-11T09:00:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2023-05-11T09:00:00+02:00;2023-05-11T09:30:00+02:00;2022572;74000;228;4310;0
16936;2023-05-11T11:30:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2023-05-11T11:30:00+02:00;2023-05-11T12:00:00+02:00;2350511;78000;224;412;0
16943;2023-05-11T18:00:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2023-05-11T18:00:00+02:00;2023-05-11T18:30:00+02:00;1930997;43000;31424;8124;0
18168;2023-07-07T02:00:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2023-07-07T02:00:00+02:00;2023-07-07T02:30:00+02:00;0;35000;6698;0;33518
18169;2023-07-07T02:30:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2023-07-07T02:30:00+02:00;2023-07-07T03:00:00+02:00;0;34000;6696;0;33176
18171;2023-07-07T04:00:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2023-07-07T04:00:00+02:00;2023-07-07T04:30:00+02:00;0;31000;6760;0;33038
18173;2023-07-07T05:00:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2023-07-07T05:00:00+02:00;2023-07-07T05:30:00+02:00;1280297;53000;6766;0;33850
18177;2023-07-07T07:30:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2023-07-07T07:30:00+02:00;2023-07-07T08:00:00+02:00;1543013;53000;272;10;0
18179;2023-07-07T08:30:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2023-07-07T08:30:00+02:00;2023-07-07T09:00:00+02:00;1729007;52000;266;30;0
18183;2023-07-07T12:30:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2023-07-07T12:30:00+02:00;2023-07-07T13:00:00+02:00;2411946;56000;33942;970;0
18186;2023-07-07T15:00:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2023-07-07T15:00:00+02:00;2023-07-07T15:30:00+02:00;2188170;51000;280;1136;0
18187;2023-07-07T16:00:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2023-07-07T16:00:00+02:00;2023-07-07T16:30:00+02:00;2103038;68000;284;1110;0
14142;2023-01-13T01:00:00+01:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2023-01-13T01:00:00+01:00;2023-01-13T01:30:00+01:00;0;46000;530;0;89588
14148;2023-01-13T07:00:00+01:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2023-01-13T07:00:00+01:00;2023-01-13T07:30:00+01:00;2697978;65000;528;0;96144
14150;2023-01-13T08:00:00+01:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2023-01-13T08:00:00+01:00;2023-01-13T08:30:00+01:00;3258107;97000;528;0;96464
14154;2023-01-13T13:30:00+01:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2023-01-13T13:30:00+01:00;2023-01-13T14:00:00+01:00;3358848;116000;11784;5086;0
14155;2023-01-13T14:00:00+01:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2023-01-13T14:00:00+01:00;2023-01-13T14:30:00+01:00;3119380;105000;8832;6180;0
14157;2023-01-13T16:30:00+01:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2023-01-13T16:30:00+01:00;2023-01-13T17:00:00+01:00;3073711;86000;19690;684;0
14160;2023-01-13T18:30:00+01:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2023-01-13T18:30:00+01:00;2023-01-13T19:00:00+01:00;3591111;67000;524;0;103730
14161;2023-01-13T20:00:00+01:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2023-01-13T20:00:00+01:00;2023-01-13T20:30:00+01:00;3975205;47000;530;0;102706
14165;2023-01-13T23:30:00+01:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2023-01-13T23:30:00+01:00;2023-01-14T00:00:00+01:00;0;46000;526;0;90022
14167;2023-01-14T01:00:00+01:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2023-01-14T01:00:00+01:00;2023-01-14T01:30:00+01:00;0;42000;30730;0;89800
14170;2023-01-14T03:30:00+01:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2023-01-14T03:30:00+01:00;2023-01-14T04:00:00+01:00;0;41000;528;0;66390
14178;2023-01-14T10:00:00+01:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2023-01-14T10:00:00+01:00;2023-01-14T10:30:00+01:00;3611461;46000;7362;790;0
14184;2023-01-14T13:30:00+01:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2023-01-14T13:30:00+01:00;2023-01-14T14:00:00+01:00;3923525;42000;7532;5754;0
14189;2023-01-14T20:00:00+01:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2023-01-14T20:00:00+01:00;2023-01-14T20:30:00+01:00;3769548;39000;5772;0;103440
14190;2023-01-14T20:30:00+01:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2023-01-14T20:30:00+01:00;2023-01-14T21:00:00+01:00;3694890;35000;3426;0;103272
14199;2023-01-15T05:00:00+01:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2023-01-15T05:00:00+01:00;2023-01-15T05:30:00+01:00;2337033;38000;528;0;73445
14204;2023-01-15T08:30:00+01:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2023-01-15T08:30:00+01:00;2023-01-15T09:00:00+01:00;2627730;42000;528;0;73758
14205;2023-01-15T10:00:00+01:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2023-01-15T10:00:00+01:00;2023-01-15T10:30:00+01:00;3203231;35000;524;226;0
14208;2023-01-15T13:00:00+01:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2023-01-15T13:00:00+01:00;2023-01-15T13:30:00+01:00;3453244;39000;32826;6774;0
14209;2023-01-15T14:00:00+01:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2023-01-15T14:00:00+01:00;2023-01-15T14:30:00+01:00;3426603;33000;5928;2764;0
14211;2023-01-15T15:30:00+01:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2023-01-15T15:30:00+01:00;2023-01-15T16:00:00+01:00;2926407;42000;16480;2916;0
14212;2023-01-15T16:30:00+01:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2023-01-15T16:30:00+01:00;2023-01-15T17:00:00+01:00;2750491;48000;19524;1282;0
14214;2023-01-15T17:30:00+01:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2023-01-15T17:30:00+01:00;2023-01-15T18:00:00+01:00;2935722;54000;4086;80;0
14215;2023-01-15T18:30:00+01:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2023-01-15T18:30:00+01:00;2023-01-15T19:00:00+01:00;3502816;40000;33962;0;112387
14222;2023-01-16T00:00:00+01:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2023-01-16T00:00:00+01:00;2023-01-16T00:30:00+01:00;0;37000;526;0;96847
14223;2023-01-16T01:00:00+01:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2023-01-16T01:00:00+01:00;2023-01-16T01:30:00+01:00;0;36000;528;0;90152
15538;2023-03-12T18:00:00+01:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2023-03-12T18:00:00+01:00;2023-03-12T18:30:00+01:00;2589558;37000;8880;750;0
15540;2023-03-12T21:30:00+01:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2023-03-12T21:30:00+01:00;2023-03-12T22:00:00+01:00;3028912;41000;1808;0;105448
15542;2023-03-13T00:00:00+01:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2023-03-13T00:00:00+01:00;2023-03-13T00:30:00+01:00;0;36000;8852;0;90854
15543;2023-03-13T01:00:00+01:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2023-03-13T01:00:00+01:00;2023-03-13T01:30:00+01:00;0;39000;7214;0;89612
15548;2023-03-13T04:30:00+01:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2023-03-13T04:30:00+01:00;2023-03-13T05:00:00+01:00;0;35000;7178;0;66806
15550;2023-03-13T07:00:00+01:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2023-03-13T07:00:00+01:00;2023-03-13T07:30:00+01:00;2434569;62000;3260;0;82334
15553;2023-03-13T10:30:00+01:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2023-03-13T10:30:00+01:00;2023-03-13T11:00:00+01:00;2799796;95000;13534;7224;0
15554;2023-03-13T11:00:00+01:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2023-03-13T11:00:00+01:00;2023-03-13T11:30:00+01:00;2693173;113000;19096;7420;0
15560;2023-03-13T18:00:00+01:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2023-03-13T18:00:00+01:00;2023-03-13T18:30:00+01:00;2687664;66000;400;100;0
15562;2023-03-13T19:30:00+01:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2023-03-13T19:30:00+01:00;2023-03-13T20:00:00+01:00;3557238;41000;400;0;78218
15565;2023-03-13T23:30:00+01:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2023-03-13T23:30:00+01:00;2023-03-14T00:00:00+01:00;0;40000;10292;0;91358
15566;2023-03-14T01:00:00+01:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2023-03-14T01:00:00+01:00;2023-03-14T01:30:00+01:00;0;36000;140;0;38214
15572;2023-03-14T09:30:00+01:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2023-03-14T09:30:00+01:00;2023-03-14T10:00:00+01:00;3026794;101000;4086;3388;0
15575;2023-03-14T11:30:00+01:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2023-03-14T11:30:00+01:00;2023-03-14T12:00:00+01:00;3054518;122000;4030;10848;0
15577;2023-03-14T12:30:00+01:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2023-03-14T12:30:00+01:00;2023-03-14T13:00:00+01:00;2889432;93000;3990;11884;0
15578;2023-03-14T13:00:00+01:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2023-03-14T13:00:00+01:00;2023-03-14T13:30:00+01:00;3081094;104000;3974;3082;0
15580;2023-03-14T16:30:00+01:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2023-03-14T16:30:00+01:00;2023-03-14T17:00:00+01:00;2163542;80000;142;7162;0
15586;2023-03-15T13:30:00+01:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2023-03-15T13:30:00+01:00;2023-03-15T14:00:00+01:00;2968846;64000;212;6974;0
15590;2023-03-15T17:30:00+01:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2023-03-15T17:30:00+01:00;2023-03-15T18:00:00+01:00;2531793;59000;212;3434;0
15597;2023-03-16T00:00:00+01:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2023-03-16T00:00:00+01:00;2023-03-16T00:30:00+01:00;0;39000;408;0;92632
15598;2023-03-16T00:30:00+01:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2023-03-16T00:30:00+01:00;2023-03-16T01:00:00+01:00;0;40000;398;0;92660
15600;2023-03-16T04:00:00+01:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2023-03-16T04:00:00+01:00;2023-03-16T04:30:00+01:00;0;38000;394;0;68972
15613;2023-03-16T17:30:00+01:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2023-03-16T17:30:00+01:00;2023-03-16T18:00:00+01:00;2493898;51000;406;2276;0
15614;2023-03-16T18:30:00+01:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2023-03-16T18:30:00+01:00;2023-03-16T19:00:00+01:00;2724639;49000;7188;578;0
15617;2023-03-16T21:30:00+01:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2023-03-16T21:30:00+01:00;2023-03-16T22:00:00+01:00;3104186;39000;2222;0;108350
15619;2023-03-16T22:30:00+01:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2023-03-16T22:30:00+01:00;2023-03-16T23:00:00+01:00;2904595;39000;4316;0;102062
15622;2023-03-17T00:00:00+01:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2023-03-17T00:00:00+01:00;2023-03-17T00:30:00+01:00;0;41000;4302;0;92540
15623;2023-03-17T03:00:00+01:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2023-03-17T03:00:00+01:00;2023-03-17T03:30:00+01:00;0;43000;4320;0;68812
16952;2023-05-12T00:00:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2023-05-12T00:00:00+02:00;2023-05-12T00:30:00+02:00;0;39000;12500;0;100190
16956;2023-05-12T03:30:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2023-05-12T03:30:00+02:00;2023-05-12T04:00:00+02:00;0;34000;7044;0;68406
